modulation,pilot_spacing,snr_db,channel,scenario,method,ber
16,5,13,doppler,doppler_p10_v50_f700MHz,cubic,0.0043061904761904765
16,5,13,doppler,doppler_p10_v50_f3500MHz,perfect,0.004638095238095238
16,5,13,doppler,doppler_p10_v50_f3500MHz,cubic,0.004836190476190477
16,5,14,doppler,doppler_p10_v50_f700MHz,perfect,0.004502380952380952
16,5,14,doppler,doppler_p10_v50_f700MHz,cubic,0.004515238095238095
16,5,14,doppler,doppler_p10_v50_f3500MHz,perfect,0.003614761904761905
16,5,14,doppler,doppler_p10_v50_f3500MHz,cubic,0.003884285714285715
16,5,15,doppler,doppler_p10_v50_f700MHz,perfect,0.0028495238095238096
16,5,15,doppler,doppler_p10_v50_f700MHz,cubic,0.002860952380952381
16,5,15,doppler,doppler_p10_v50_f3500MHz,perfect,0.0029814285714285706
16,5,15,doppler,doppler_p10_v50_f3500MHz,cubic,0.003302857142857143
16,5,16,doppler,doppler_p10_v50_f700MHz,perfect,0.0025171428571428575
16,5,16,doppler,doppler_p10_v50_f700MHz,cubic,0.0025223809523809526
16,5,16,doppler,doppler_p10_v50_f3500MHz,perfect,0.0025199999999999997
16,5,16,doppler,doppler_p10_v50_f3500MHz,cubic,0.002756666666666667
16,5,17,doppler,doppler_p10_v50_f700MHz,perfect,0.0020004761904761905
16,5,17,doppler,doppler_p10_v50_f700MHz,cubic,0.0020033333333333335
16,5,17,doppler,doppler_p10_v50_f3500MHz,perfect,0.001720952380952381
16,5,17,doppler,doppler_p10_v50_f3500MHz,cubic,0.002013333333333333
16,5,18,doppler,doppler_p10_v50_f700MHz,perfect,0.0014919047619047624
